[2025-02-13_22-19-35-146] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-19-35-146.wav | Frequencies: [np.float64(13.69986480396575), np.float64(139.1617845876521), np.float64(34.24966200991438), np.float64(118.97251013970258), np.float64(160.79315006759802), np.float64(96.62009914375845), np.float64(190.71653898152323), np.float64(74.26768814781434), np.float64(56.2415502478594), np.float64(215.95313204146012)] | Type: Normal Sound Range
[2025-02-13_22-19-41-015] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-19-41-015.wav | Frequencies: [np.float64(12.257773771969356), np.float64(140.2433528616494), np.float64(33.16809373591708), np.float64(109.598918431726), np.float64(62.37043713384408), np.float64(158.26949076160435), np.float64(179.90085624155026), np.float64(200.0901306894998), np.float64(295.62866155926093), np.float64(264.2631816133394)] | Type: Normal Sound Range
[2025-02-13_22-19-46-807] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-19-46-807.wav | Frequencies: [np.float64(14.420910319963948), np.float64(126.90401081568275), np.float64(36.05227579990987), np.float64(193.96124380351512), np.float64(148.53537629562868), np.float64(67.05723298783236), np.float64(101.30689499774674), np.float64(269.31050022532673), np.float64(166.9220369535827), np.float64(301.3970256872465)] | Type: Normal Sound Range
[2025-02-13_22-19-52-771] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-19-52-771.wav | Frequencies: [np.float64(14.420910319963948), np.float64(128.34610184767914), np.float64(62.37043713384408), np.float64(33.16809373591708), np.float64(105.27264533573683), np.float64(203.3348355114917), np.float64(160.43262730959893), np.float64(82.55971158179361), np.float64(180.62190175754847), np.float64(258.4948174853538)] | Type: Normal Sound Range
[2025-02-13_22-19-58-696] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-19-58-696.wav | Frequencies: [np.float64(15.863001351960344), np.float64(33.88913925191528), np.float64(127.62505633168095), np.float64(62.00991437584498), np.float64(98.06219017575485), np.float64(174.1324921135647), np.float64(210.18476791347456), np.float64(153.22217214961697), np.float64(256.3316809373592), np.float64(300.31545741324925)] | Type: Normal Sound Range
[2025-02-13_22-20-04-828] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-04-828.wav | Frequencies: [np.float64(14.781433077963047), np.float64(127.26453357368185), np.float64(67.05723298783236), np.float64(34.61018476791348), np.float64(154.66426318161336), np.float64(108.15682739972962), np.float64(205.85849481748537), np.float64(180.98242451554756), np.float64(296.3497070752592), np.float64(271.47363677332135)] | Type: Normal Sound Range
[2025-02-13_22-20-10-774] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-10-774.wav | Frequencies: [np.float64(20.910319963947725), np.float64(127.62505633168095), np.float64(51.554754393871114), np.float64(166.5615141955836), np.float64(1.8026137899954935), np.float64(96.98062190175756), np.float64(206.21901757548446), np.float64(146.7327625056332), np.float64(289.13925191527716), np.float64(232.53717890941869)] | Type: Normal Sound Range
[2025-02-13_22-20-16-597] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-16-597.wav | Frequencies: [np.float64(12.978819287967553), np.float64(32.80757097791798), np.float64(140.2433528616494), np.float64(108.15682739972962), np.float64(67.41775574583146), np.float64(202.97431275349257), np.float64(162.5957638575935), np.float64(300.67598017124834), np.float64(251.6448850833709), np.float64(89.40964398377648)] | Type: Normal Sound Range
[2025-02-13_22-20-22-455] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-22-455.wav | Frequencies: [np.float64(15.141955835962147), np.float64(51.915277151870214), np.float64(115.36728255971158), np.float64(33.52861649391618), np.float64(162.95628661559263), np.float64(202.97431275349257), np.float64(140.6038756196485), np.float64(74.62821090581343), np.float64(293.1050022532673), np.float64(96.62009914375845)] | Type: Normal Sound Range
[2025-02-13_22-20-28-286] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-28-286.wav | Frequencies: [np.float64(13.69986480396575), np.float64(51.554754393871114), np.float64(127.26453357368185), np.float64(75.70977917981074), np.float64(156.10635421360973), np.float64(33.16809373591708), np.float64(99.14375844975214), np.float64(177.37719693555658), np.float64(204.41640378548897), np.float64(253.8080216313655)] | Type: Normal Sound Range
[2025-02-13_22-20-34-210] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-34-210.wav | Frequencies: [np.float64(12.978819287967553), np.float64(126.90401081568275), np.float64(51.194231635872015), np.float64(33.16809373591708), np.float64(104.19107706173953), np.float64(159.71158179360074), np.float64(75.70977917981074), np.float64(193.96124380351512), np.float64(296.71022983325827), np.float64(253.8080216313655)] | Type: Normal Sound Range
[2025-02-13_22-20-40-141] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-40-141.wav | Frequencies: [np.float64(22.35241099594412), np.float64(51.554754393871114), np.float64(102.74898602974314), np.float64(2.1631365479945925), np.float64(125.82244254168545), np.float64(170.8877872915728), np.float64(201.17169896349708), np.float64(82.9202343397927), np.float64(146.7327625056332), np.float64(256.3316809373592)] | Type: Normal Sound Range
[2025-02-13_22-20-46-097] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-46-097.wav | Frequencies: [np.float64(15.863001351960344), np.float64(51.554754393871114), np.float64(114.6462370437134), np.float64(96.25957638575936), np.float64(158.26949076160435), np.float64(206.21901757548446), np.float64(75.70977917981074), np.float64(182.42451554754396), np.float64(302.83911671924295), np.float64(254.1685443893646)] | Type: Normal Sound Range
[2025-02-13_22-20-51-983] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-51-983.wav | Frequencies: [np.float64(12.618296529968456), np.float64(52.27579990986931), np.float64(111.7620549797206), np.float64(168.00360522758), np.float64(30.64443442992339), np.float64(74.62821090581343), np.float64(146.37223974763407), np.float64(198.28751689950428), np.float64(92.65434880576836), np.float64(300.67598017124834)] | Type: Normal Sound Range
[2025-02-13_22-20-57-780] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-20-57-780.wav | Frequencies: [np.float64(12.978819287967553), np.float64(34.97070752591257), np.float64(67.41775574583146), np.float64(111.0410094637224), np.float64(176.29562866155928), np.float64(129.42767012167644), np.float64(156.10635421360973), np.float64(209.10319963947725), np.float64(93.01487156376747), np.float64(256.6922036953583)] | Type: Normal Sound Range
[2025-02-13_22-21-03-618] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-03-618.wav | Frequencies: [np.float64(14.420910319963948), np.float64(51.554754393871114), np.float64(32.447048219918884), np.float64(114.6462370437134), np.float64(140.2433528616494), np.float64(159.35105903560162), np.float64(78.59396124380352), np.float64(197.5664713835061), np.float64(288.418206399279), np.float64(269.31050022532673)] | Type: Normal Sound Range
[2025-02-13_22-21-09-458] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-09-458.wav | Frequencies: [np.float64(11.897251013970259), np.float64(51.554754393871114), np.float64(127.62505633168095), np.float64(99.14375844975214), np.float64(30.283911671924294), np.float64(76.79134745380803), np.float64(196.8454258675079), np.float64(147.45380802163137), np.float64(174.4930148715638), np.float64(309.6890491212258)] | Type: Normal Sound Range
[2025-02-13_22-21-15-187] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-15-187.wav | Frequencies: [np.float64(21.270842721946824), np.float64(51.554754393871114), np.float64(115.36728255971158), np.float64(157.90896800360525), np.float64(139.1617845876521), np.float64(2.523659305993691), np.float64(196.4849031095088), np.float64(94.45696259576387), np.float64(75.34925642181163), np.float64(269.6710229833258)] | Type: Normal Sound Range
[2025-02-13_22-21-21-023] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-21-023.wav | Frequencies: [np.float64(15.141955835962147), np.float64(51.554754393871114), np.float64(105.27264533573683), np.float64(127.62505633168095), np.float64(76.07030193780983), np.float64(147.45380802163137), np.float64(170.1667417755746), np.float64(200.0901306894998), np.float64(294.90761604326275), np.float64(267.1473636773321)] | Type: Normal Sound Range
[2025-02-13_22-21-26-976] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-26-976.wav | Frequencies: [np.float64(16.223524109959442), np.float64(51.915277151870214), np.float64(115.72780531771069), np.float64(172.32987832356918), np.float64(201.17169896349708), np.float64(82.9202343397927), np.float64(140.6038756196485), np.float64(306.44434429923393), np.float64(281.5682739972961), np.float64(242.27129337539435)] | Type: Normal Sound Range
[2025-02-13_22-21-32-786] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-32-786.wav | Frequencies: [np.float64(15.863001351960344), np.float64(51.915277151870214), np.float64(115.36728255971158), np.float64(144.9301487156377), np.float64(96.25957638575936), np.float64(202.97431275349257), np.float64(168.7246507435782), np.float64(33.88913925191528), np.float64(323.02839116719247), np.float64(77.51239296980623)] | Type: Normal Sound Range
[2025-02-13_22-21-38-536] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-38-536.wav | Frequencies: [np.float64(13.339342045966653), np.float64(51.915277151870214), np.float64(115.72780531771069), np.float64(33.16809373591708), np.float64(165.8404686795854), np.float64(76.07030193780983), np.float64(95.53853086976116), np.float64(138.44073907165392), np.float64(204.41640378548897), np.float64(245.87652095538533)] | Type: Normal Sound Range
[2025-02-13_22-21-44-469] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-44-469.wav | Frequencies: [np.float64(13.69986480396575), np.float64(51.554754393871114), np.float64(33.16809373591708), np.float64(116.80937359170798), np.float64(144.9301487156377), np.float64(205.13744930148718), np.float64(75.70977917981074), np.float64(168.7246507435782), np.float64(307.5259125732312), np.float64(98.78323569175305)] | Type: Normal Sound Range
[2025-02-13_22-21-50-205] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-50-205.wav | Frequencies: [np.float64(12.978819287967553), np.float64(51.554754393871114), np.float64(33.52861649391618), np.float64(127.62505633168095), np.float64(170.8877872915728), np.float64(107.07525912573232), np.float64(147.09328526363228), np.float64(192.8796755295178), np.float64(69.94141505182515), np.float64(262.1000450653448)] | Type: Normal Sound Range
[2025-02-13_22-21-56-146] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-21-56-146.wav | Frequencies: [np.float64(12.257773771969356), np.float64(51.554754393871114), np.float64(113.56466876971609), np.float64(160.07210455159984), np.float64(73.90716538981523), np.float64(194.3217665615142), np.float64(136.2776025236593), np.float64(31.726002703920688), np.float64(213.42947273546645), np.float64(268.94997746732764)] | Type: Normal Sound Range
[2025-02-13_22-22-01-981] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-01-981.wav | Frequencies: [np.float64(14.781433077963047), np.float64(51.915277151870214), np.float64(111.40153222172151), np.float64(142.406489409644), np.float64(207.30058584948176), np.float64(33.88913925191528), np.float64(78.23343848580443), np.float64(161.51419558359623), np.float64(303.56016223524114), np.float64(187.47183415953134)] | Type: Normal Sound Range
[2025-02-13_22-22-07-820] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-07-820.wav | Frequencies: [np.float64(13.339342045966653), np.float64(51.915277151870214), np.float64(106.35421360973412), np.float64(161.15367282559714), np.float64(127.98557908968004), np.float64(33.16809373591708), np.float64(204.05588102748987), np.float64(256.6922036953583), np.float64(179.17981072555207), np.float64(76.07030193780983)] | Type: Normal Sound Range
[2025-02-13_22-22-13-666] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-13-666.wav | Frequencies: [np.float64(12.257773771969356), np.float64(51.554754393871114), np.float64(30.283911671924294), np.float64(115.00675980171249), np.float64(148.89589905362777), np.float64(93.73591707976567), np.float64(200.811176205498), np.float64(178.81928796755295), np.float64(296.71022983325827), np.float64(244.79495268138803)] | Type: Normal Sound Range
[2025-02-13_22-22-19-489] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-19-489.wav | Frequencies: [np.float64(12.978819287967553), np.float64(51.915277151870214), np.float64(33.16809373591708), np.float64(117.16989634970709), np.float64(158.26949076160435), np.float64(76.07030193780983), np.float64(139.5223073456512), np.float64(96.25957638575936), np.float64(200.0901306894998), np.float64(298.8733663812528)] | Type: Normal Sound Range
[2025-02-13_22-22-25-347] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-25-347.wav | Frequencies: [np.float64(12.978819287967553), np.float64(51.915277151870214), np.float64(122.93826047769267), np.float64(99.14375844975214), np.float64(166.9220369535827), np.float64(74.98873366381254), np.float64(32.80757097791798), np.float64(200.811176205498), np.float64(299.95493465525016), np.float64(140.9643983776476)] | Type: Normal Sound Range
[2025-02-13_22-22-31-255] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-31-255.wav | Frequencies: [np.float64(12.257773771969356), np.float64(51.915277151870214), np.float64(30.283911671924294), np.float64(121.49616944569627), np.float64(102.74898602974314), np.float64(148.1748535376296), np.float64(74.62821090581343), np.float64(194.6822893195133), np.float64(169.4456962595764), np.float64(296.3497070752592)] | Type: Normal Sound Range
[2025-02-13_22-22-36-999] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-36-999.wav | Frequencies: [np.float64(14.781433077963047), np.float64(51.554754393871114), np.float64(33.16809373591708), np.float64(115.00675980171249), np.float64(159.71158179360074), np.float64(82.55971158179361), np.float64(199.72960793150068), np.float64(139.8828301036503), np.float64(314.015322217215), np.float64(240.82920234339795)] | Type: Normal Sound Range
[2025-02-13_22-22-42-941] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-42-941.wav | Frequencies: [np.float64(15.141955835962147), np.float64(51.915277151870214), np.float64(116.08832807570978), np.float64(167.2825597115818), np.float64(76.07030193780983), np.float64(33.88913925191528), np.float64(202.25326723749438), np.float64(148.1748535376296), np.float64(294.18657052726456), np.float64(263.54213609734114)] | Type: Normal Sound Range
[2025-02-13_22-22-48-950] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-48-950.wav | Frequencies: [np.float64(21.991888237945023), np.float64(51.915277151870214), np.float64(115.72780531771069), np.float64(0.7210455159981974), np.float64(149.97746732762508), np.float64(177.73771969355568), np.float64(78.59396124380352), np.float64(205.13744930148718), np.float64(96.98062190175756), np.float64(284.812978819288)] | Type: Normal Sound Range
[2025-02-13_22-22-54-824] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-22-54-824.wav | Frequencies: [np.float64(12.978819287967553), np.float64(51.554754393871114), np.float64(114.28571428571429), np.float64(154.30374042361424), np.float64(76.07030193780983), np.float64(31.00495718792249), np.float64(198.28751689950428), np.float64(173.77196935556557), np.float64(95.89905362776025), np.float64(269.6710229833258)] | Type: Normal Sound Range
[2025-02-13_22-23-00-753] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-00-753.wav | Frequencies: [np.float64(12.257773771969356), np.float64(51.554754393871114), np.float64(118.61198738170349), np.float64(33.16809373591708), np.float64(158.26949076160435), np.float64(76.07030193780983), np.float64(97.70166741775576), np.float64(202.97431275349257), np.float64(139.5223073456512), np.float64(310.0495718792249)] | Type: Normal Sound Range
[2025-02-13_22-23-06-590] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-06-590.wav | Frequencies: [np.float64(14.781433077963047), np.float64(51.554754393871114), np.float64(115.36728255971158), np.float64(33.52861649391618), np.float64(152.50112663361875), np.float64(179.54033348355117), np.float64(69.94141505182515), np.float64(197.9269941415052), np.float64(95.53853086976116), np.float64(321.58630013519604)] | Type: Normal Sound Range
[2025-02-13_22-23-12-506] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-12-506.wav | Frequencies: [np.float64(13.69986480396575), np.float64(115.00675980171249), np.float64(35.69175304191077), np.float64(67.05723298783236), np.float64(193.60072104551602), np.float64(167.64308246958092), np.float64(94.45696259576387), np.float64(138.44073907165392), np.float64(295.98918431726), np.float64(213.06894997746735)] | Type: Normal Sound Range
[2025-02-13_22-23-18-361] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-18-361.wav | Frequencies: [np.float64(17.30509238395674), np.float64(51.554754393871114), np.float64(127.26453357368185), np.float64(77.87291572780532), np.float64(156.46687697160885), np.float64(107.79630464173052), np.float64(204.05588102748987), np.float64(258.8553402433529), np.float64(295.26813880126184), np.float64(178.09824245155477)] | Type: Normal Sound Range
[2025-02-13_22-23-24-103] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-24-103.wav | Frequencies: [np.float64(14.06038756196485), np.float64(51.554754393871114), np.float64(114.28571428571429), np.float64(148.53537629562868), np.float64(33.16809373591708), np.float64(195.0428120775124), np.float64(76.07030193780983), np.float64(95.89905362776025), np.float64(169.8062190175755), np.float64(219.55835962145113)] | Type: Normal Sound Range
[2025-02-13_22-23-29-917] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-29-917.wav | Frequencies: [np.float64(12.257773771969356), np.float64(51.194231635872015), np.float64(114.6462370437134), np.float64(94.81748535376296), np.float64(168.3641279855791), np.float64(32.80757097791798), np.float64(75.70977917981074), np.float64(148.89589905362777), np.float64(204.41640378548897), np.float64(287.3366381252817)] | Type: Normal Sound Range
[2025-02-13_22-23-35-772] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-35-772.wav | Frequencies: [np.float64(12.257773771969356), np.float64(51.554754393871114), np.float64(33.52861649391618), np.float64(113.204146011717), np.float64(149.97746732762508), np.float64(90.13068949977468), np.float64(198.28751689950428), np.float64(172.6904010815683), np.float64(72.10455159981974), np.float64(250.20279405137452)] | Type: Normal Sound Range
[2025-02-13_22-23-41-617] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-41-617.wav | Frequencies: [np.float64(14.06038756196485), np.float64(51.554754393871114), np.float64(33.16809373591708), np.float64(76.07030193780983), np.float64(112.8436232537179), np.float64(139.8828301036503), np.float64(212.34790446146914), np.float64(184.22712933753945), np.float64(165.11942316358721), np.float64(297.43127534925645)] | Type: Normal Sound Range
[2025-02-13_22-23-47-475] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-47-475.wav | Frequencies: [np.float64(14.420910319963948), np.float64(51.194231635872015), np.float64(115.72780531771069), np.float64(32.80757097791798), np.float64(82.55971158179361), np.float64(209.10319963947725), np.float64(171.608832807571), np.float64(139.5223073456512), np.float64(320.50473186119876), np.float64(241.91077061739523)] | Type: Normal Sound Range
[2025-02-13_22-23-53-299] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-53-299.wav | Frequencies: [np.float64(13.339342045966653), np.float64(51.554754393871114), np.float64(115.36728255971158), np.float64(145.65119423163588), np.float64(33.16809373591708), np.float64(91.57278053177107), np.float64(173.77196935556557), np.float64(197.9269941415052), np.float64(71.38350608382154), np.float64(241.18972510139704)] | Type: Normal Sound Range
[2025-02-13_22-23-59-112] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-23-59-112.wav | Frequencies: [np.float64(13.69986480396575), np.float64(51.915277151870214), np.float64(115.00675980171249), np.float64(32.80757097791798), np.float64(76.43082469580892), np.float64(140.9643983776476), np.float64(96.62009914375845), np.float64(194.3217665615142), np.float64(170.1667417755746), np.float64(213.06894997746735)] | Type: Normal Sound Range
[2025-02-13_22-24-04-955] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-04-955.wav | Frequencies: [np.float64(13.339342045966653), np.float64(31.726002703920688), np.float64(51.554754393871114), np.float64(111.0410094637224), np.float64(151.78008111762057), np.float64(193.2401982875169), np.float64(78.59396124380352), np.float64(170.8877872915728), np.float64(212.34790446146914), np.float64(301.7575484452456)] | Type: Normal Sound Range
[2025-02-13_22-24-10-906] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-10-906.wav | Frequencies: [np.float64(12.257773771969356), np.float64(108.8778729157278), np.float64(35.69175304191077), np.float64(168.00360522758), np.float64(75.70977917981074), np.float64(208.38215412347907), np.float64(148.1748535376296), np.float64(128.70662460567823), np.float64(327.7151870211807), np.float64(56.6020730058585)] | Type: Normal Sound Range
[2025-02-13_22-24-16-632] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-16-632.wav | Frequencies: [np.float64(11.897251013970259), np.float64(115.36728255971158), np.float64(51.554754393871114), np.float64(157.54844524560613), np.float64(73.90716538981523), np.float64(97.34114465975665), np.float64(212.34790446146914), np.float64(32.086525461919784), np.float64(181.70347003154575), np.float64(138.44073907165392)] | Type: Normal Sound Range
[2025-02-13_22-24-22-476] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-22-476.wav | Frequencies: [np.float64(15.502478593961245), np.float64(34.97070752591257), np.float64(153.58269490761606), np.float64(67.05723298783236), np.float64(113.56466876971609), np.float64(200.0901306894998), np.float64(90.49121225777378), np.float64(178.09824245155477), np.float64(242.99233889139254), np.float64(134.47498873366382)] | Type: Normal Sound Range
[2025-02-13_22-24-28-502] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-28-502.wav | Frequencies: [np.float64(12.257773771969356), np.float64(115.00675980171249), np.float64(51.194231635872015), np.float64(76.07030193780983), np.float64(165.8404686795854), np.float64(210.54529067147365), np.float64(32.80757097791798), np.float64(147.45380802163137), np.float64(95.89905362776025), np.float64(184.58765209553854)] | Type: Normal Sound Range
[2025-02-13_22-24-34-436] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-34-436.wav | Frequencies: [np.float64(11.897251013970259), np.float64(169.4456962595764), np.float64(80.03605227579992), np.float64(194.6822893195133), np.float64(51.554754393871114), np.float64(108.15682739972962), np.float64(141.6854438936458), np.float64(32.80757097791798), np.float64(213.78999549346554), np.float64(285.1735015772871)] | Type: Normal Sound Range
[2025-02-13_22-24-40-286] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-40-286.wav | Frequencies: [np.float64(176.65615141955837), np.float64(83.6412798557909), np.float64(14.420910319963948), np.float64(152.50112663361875), np.float64(115.36728255971158), np.float64(34.24966200991438), np.float64(214.87156376746285), np.float64(59.48625506985129), np.float64(195.7638575935106), np.float64(257.7737719693556)] | Type: Normal Sound Range
[2025-02-13_22-24-46-102] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-46-102.wav | Frequencies: [np.float64(161.87471834159533), np.float64(19.10770617395223), np.float64(110.3199639477242), np.float64(0.7210455159981974), np.float64(50.11266336187472), np.float64(143.8485804416404), np.float64(81.11762054979721), np.float64(181.34294727354666), np.float64(211.26633618747184), np.float64(268.22893195132946)] | Type: Normal Sound Range
[2025-02-13_22-24-52-174] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-52-174.wav | Frequencies: [np.float64(12.257773771969356), np.float64(171.2483100495719), np.float64(30.64443442992339), np.float64(110.3199639477242), np.float64(63.09148264984228), np.float64(199.0085624155025), np.float64(143.8485804416404), np.float64(89.77016674177558), np.float64(218.83731410545292), np.float64(240.82920234339795)] | Type: Normal Sound Range
[2025-02-13_22-24-58-002] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-24-58-002.wav | Frequencies: [np.float64(12.618296529968456), np.float64(116.08832807570978), np.float64(95.53853086976116), np.float64(204.77692654348806), np.float64(165.11942316358721), np.float64(33.16809373591708), np.float64(140.2433528616494), np.float64(60.92834610184769), np.float64(302.83911671924295), np.float64(184.22712933753945)] | Type: Normal Sound Range
[2025-02-13_22-25-03-937] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-25-03-937.wav | Frequencies: [np.float64(15.141955835962147), np.float64(127.62505633168095), np.float64(107.07525912573232), np.float64(33.88913925191528), np.float64(156.10635421360973), np.float64(207.66110860748086), np.float64(63.09148264984228), np.float64(309.6890491212258), np.float64(82.19918882379451), np.float64(181.70347003154575)] | Type: Normal Sound Range
[2025-02-13_22-25-09-880] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-25-09-880.wav | Frequencies: [np.float64(14.781433077963047), np.float64(130.14871563767463), np.float64(96.62009914375845), np.float64(169.8062190175755), np.float64(196.4849031095088), np.float64(63.09148264984228), np.float64(151.78008111762057), np.float64(298.15232086525464), np.float64(35.69175304191077), np.float64(266.78684091933303)] | Type: Normal Sound Range
[2025-02-13_22-25-15-720] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-25-15-720.wav | Frequencies: [np.float64(14.420910319963948), np.float64(129.78819287967553), np.float64(108.15682739972962), np.float64(35.69175304191077), np.float64(165.11942316358721), np.float64(58.76520955385309), np.float64(210.18476791347456), np.float64(78.95448400180263), np.float64(187.83235691753043), np.float64(317.98107255520506)] | Type: Normal Sound Range
[2025-02-13_22-25-21-659] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-25-21-659.wav | Frequencies: [np.float64(14.06038756196485), np.float64(130.86976115367284), np.float64(34.61018476791348), np.float64(108.8778729157278), np.float64(160.79315006759802), np.float64(202.25326723749438), np.float64(65.97566471383506), np.float64(180.62190175754847), np.float64(311.4916629112213), np.float64(241.55024785939614)] | Type: Normal Sound Range
[2025-02-13_22-25-27-584] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-25-27-584.wav | Frequencies: [np.float64(11.897251013970259), np.float64(127.62505633168095), np.float64(104.91212257773773), np.float64(177.37719693555658), np.float64(208.38215412347907), np.float64(39.29698062190176), np.float64(155.74583145561064), np.float64(256.6922036953583), np.float64(312.21270842721947), np.float64(68.49932401982876)] | Type: Normal Sound Range
[2025-02-13_22-25-33-398] Confidence: 0.00 | Text: [Unrecognized Speech] | Audio: audio_logs/speech_2025-02-13_22-25-33-398.wav | Frequencies: [np.float64(14.420910319963948), np.float64(129.42767012167644), np.float64(111.40153222172151), np.float64(201.8927444794953), np.float64(165.8404686795854), np.float64(32.447048219918884), np.float64(91.57278053177107), np.float64(66.69671022983326), np.float64(147.45380802163137), np.float64(258.4948174853538)] | Type: Normal Sound Range
